Country,GDP per capita,Life expectancy
Trinidad and Tobago2012,28798.4969953552,72.382
Trinidad and Tobago2013,29247.0103539105,72.582
Trinidad and Tobago2014,28796.559068824,72.768
Trinidad and Tobago2015,29053.3347831462,72.941
Trinidad and Tobago2016,27281.8582564754,73.1
Trinidad and Tobago2017,26342.6166624768,73.245
Trinidad and Tobago2018,26250.3722429394,73.38
Trinidad and Tobago2019,25827.8850703571,73.507
Tunisia1990,5432.3274947136,68.792
Tunisia1991,5520.30497371094,69.407
Tunisia1992,5822.69716774812,70.001
Tunisia1993,5827.03290214563,70.555
Tunisia1994,5896.94038761874,71.062
Tunisia1995,5931.45570566748,71.517
Tunisia1996,6257.98661075052,71.921
Tunisia1997,6508.73350152153,72.282
Tunisia1998,6737.80672985943,72.608
Tunisia1999,7068.65775645371,72.904
Tunisia2000,7329.34512574055,73.172
Tunisia2001,7541.12059690389,73.415
Tunisia2002,7580.98650292648,73.638
Tunisia2003,7878.39754468431,73.842
Tunisia2004,8305.37799464615,74.034
Tunisia2005,8523.08877705473,74.217
Tunisia2006,8887.01197770659,74.391
Tunisia2007,9388.0218478377,74.558
Tunisia2008,9682.79037239872,74.72
Tunisia2009,9872.0103338366,74.88
Tunisia2010,10113.3703487395,75.041
Tunisia2011,9820.96350894605,75.206
Tunisia2012,10123.4296627362,75.376
Tunisia2013,10308.3833959896,75.552
Tunisia2014,10498.849670465,75.734
Tunisia2015,10510.3303060416,75.922
Tunisia2016,10524.9135954983,76.115
Tunisia2017,10605.2948839809,76.31
Tunisia2018,10763.7297838206,76.505
Tunisia2019,10755.5726608392,76.699
Turkey1990,12629.4672846258,64.256
Turkey1991,12507.3077890102,64.757
Turkey1992,12923.079012402,65.275
Turkey1993,13689.6609623948,65.815
Turkey1994,12844.2068364972,66.377
Turkey1995,13637.6176077997,66.963
Turkey1996,14413.1607326717,67.57
Turkey1997,15261.5369454033,68.189
Turkey1998,15384.5539465412,68.807
Turkey1999,14653.6974373319,69.417
Turkey2000,15433.5871175503,70.005
Turkey2001,14330.4181402425,70.56
Turkey2002,15031.2229804703,71.078
Turkey2003,15670.4176287977,71.559
Turkey2004,16968.8736062818,72.004
Turkey2005,18251.6691007312,72.424
Turkey2006,19277.5306892695,72.83
Turkey2007,20009.688894664,73.235
Turkey2008,19933.0672704029,73.649
Turkey2009,18731.5193829907,74.074
Turkey2010,20027.6668282982,74.507
Turkey2011,21932.2945704799,74.944
Turkey2012,22610.6827736227,75.373
Turkey2013,24117.6584669162,75.784
Turkey2014,24881.7277916793,76.172
Turkey2015,25958.6407622392,76.532
Turkey2016,26385.0019383343,76.86
Turkey2017,27913.8187158996,77.161
Turkey2018,28312.6834243604,77.437
Turkey2019,28199.0515906708,77.691
Turkmenistan1990,7207.93394877223,62.81
Turkmenistan1991,6685.07196833905,62.784
Turkmenistan1992,5523.28933315539,62.761
Turkmenistan1993,5451.06229696596,62.758
Turkmenistan1994,4393.75950385793,62.786
Turkmenistan1995,3987.54563664097,62.851
Turkmenistan1996,4175.81983668549,62.953
Turkmenistan1997,3642.18893942318,63.084
Turkmenistan1998,3849.21084097437,63.237
Turkmenistan1999,4431.46005936646,63.413
Turkmenistan2000,4622.07875656117,63.613
Turkmenistan2001,4772.17661943421,63.842
Turkmenistan2002,4736.78078404191,64.101
Turkmenistan2003,4843.56708736216,64.386
Turkmenistan2004,5034.24789042693,64.693
Turkmenistan2005,5629.0698391954,65.017
Turkmenistan2006,6174.73802830858,65.354
Turkmenistan2007,6773.09569391502,65.695
Turkmenistan2008,7665.45219775881,66.031
Turkmenistan2009,8015.80961742371,66.355
Turkmenistan2010,8616.88953254413,66.657
Turkmenistan2011,9717.64188636576,66.928
Turkmenistan2012,10604.0004134209,67.167
Turkmenistan2013,11471.1840827954,67.375
Turkmenistan2014,12421.3697709052,67.552
Turkmenistan2015,12993.5318096291,67.704
Turkmenistan2016,13562.5284762511,67.835
Turkmenistan2017,14205.0265119624,67.956
Turkmenistan2018,14845.3446497287,68.073
Turkmenistan2019,15538.4199701316,68.191
Turks and Caicos Islands2011,23761.2065784249,79.191
Turks and Caicos Islands2012,23049.4472847735,79.282
Turks and Caicos Islands2013,22849.5759149804,79.374
Turks and Caicos Islands2014,24392.0205723675,79.475
Turks and Caicos Islands2015,26693.1035377807,79.594
Turks and Caicos Islands2016,28175.2522037496,79.732
Turks and Caicos Islands2017,27060.5896570252,79.884
Turks and Caicos Islands2018,28160.8892876027,80.048
Turks and Caicos Islands2019,29251.0777284406,80.222
Tuvalu1990,2610.76895166758,61.35
Tuvalu1991,2673.78672760578,61.468
Tuvalu1992,2719.39326240903,61.557
Tuvalu1993,2805.31235097845,61.617
Tuvalu1994,3072.07722415847,61.651
Tuvalu1995,2906.09622510076,61.665
Tuvalu1996,2727.28027178708,61.661
Tuvalu1997,2996.5583857818,61.65
Tuvalu1998,3459.57796886826,61.644
Tuvalu1999,3401.10391444535,61.656
Tuvalu2000,3350.87938468241,61.701
Tuvalu2001,3374.73482812274,61.793
Tuvalu2002,3597.22585919232,61.939
Tuvalu2003,3430.46530487719,62.138
Tuvalu2004,3333.68312730161,62.391
Tuvalu2005,3167.25002441682,62.693
Tuvalu2006,3196.30860889881,63.036
Tuvalu2007,3365.69518484189,63.404
Tuvalu2008,3600.56276978961,63.784
Tuvalu2009,3408.57126746868,64.167
Tuvalu2010,3281.50217714704,64.551
Tuvalu2011,3493.27535059328,64.935
Tuvalu2012,3322.3875101275,65.323
Tuvalu2013,3440.82054616239,65.711
Tuvalu2014,3447.79622607557,66.093
Tuvalu2015,3720.30531533443,66.457
Tuvalu2016,3787.81664219543,66.791
Tuvalu2017,3896.74847292992,67.089
Tuvalu2018,3945.56367272662,67.348
Tuvalu2019,4274.76316552592,67.567
Uganda1990,907.761441266983,45.853
Uganda1991,926.203354555459,45.252
Uganda1992,926.481882523179,44.715
Uganda1993,971.471596055164,44.272
Uganda1994,1001.43042983968,43.961
Uganda1995,1082.92778362102,43.824
Uganda1996,1146.37303391535,43.899
Uganda1997,1170.19995996525,44.19
Uganda1998,1192.60881137956,44.685
Uganda1999,1251.51436613024,45.373
Uganda2000,1252.75213083501,46.229
Uganda2001,1277.77376626868,47.22
Uganda2002,1346.39242833853,48.299
Uganda2003,1388.67260870657,49.421
Uganda2004,1436.70962588905,50.554
Uganda2005,1480.0521561082,51.676
Uganda2006,1588.7750631384,52.784
Uganda2007,1668.98849734102,53.887
Uganda2008,1757.97198258706,54.984
Uganda2009,1819.00118154645,56.06
Uganda2010,1861.2824578388,57.099
Uganda2011,1972.31040257869,58.087
Uganda2012,1983.88037088142,59.017
Uganda2013,1989.64779218921,59.881
Uganda2014,2022.29482007632,60.669
Uganda2015,2054.09044873783,61.373
Uganda2016,2075.01166590088,61.986
Uganda2017,2074.65243576542,62.516
Uganda2018,2121.96781993514,62.973
Uganda2019,2187.46522731754,63.368
Ukraine1990,15751.7224397433,69.835
Ukraine1991,14396.6327016542,69.454
Ukraine1992,12962.9357046262,69.028
Ukraine1993,11112.6776524117,68.608
Ukraine1994,8606.61350217935,68.221
Ukraine1995,7616.545725959,67.896
Ukraine1996,6915.97830501796,67.645
Ukraine1997,6769.91611543054,67.462
Ukraine1998,6700.90030195724,67.339
Ukraine1999,6750.8408547061,67.276
Ukraine2000,7221.46560780007,67.258
Ukraine2001,7969.42102827251,67.267
Ukraine2002,8467.79599207072,67.288
Ukraine2003,9349.13468844413,67.317
Ukraine2004,10561.0095264702,67.361
Ukraine2005,10957.5582756783,67.451
Ukraine2006,11852.6523644491,67.625
Ukraine2007,12829.03064807,67.909
Ukraine2008,13195.8768378635,68.306
Ukraine2009,11298.3909564957,68.802
Ukraine2010,11778.3136960259,69.361
Ukraine2011,12466.8077918775,69.932
Ukraine2012,12527.465501021,70.464
Ukraine2013,12552.6697613585,70.918
Ukraine2014,12408.95159807,71.276
Ukraine2015,11237.0744571217,71.535
Ukraine2016,11534.6380017777,71.711
Ukraine2017,11871.1236240918,71.84
Ukraine2018,12338.0024454764,71.953
Ukraine2019,12808.7989991273,72.065
United Arab Emirates1990,111454.055661144,71.939
United Arab Emirates1991,106103.552651268,72.208
United Arab Emirates1992,103470.92457248,72.466
United Arab Emirates1993,98978.4746102407,72.715
United Arab Emirates1994,100213.156222108,72.957
United Arab Emirates1995,101570.992096292,73.194
United Arab Emirates1996,102211.638839933,73.428
United Arab Emirates1997,105108.996261232,73.657
United Arab Emirates1998,100100.435653891,73.883
United Arab Emirates1999,97698.5373915635,74.106
United Arab Emirates2000,102494.714619638,74.327
United Arab Emirates2001,98621.5363837505,74.544
United Arab Emirates2002,95909.1453554823,74.758
United Arab Emirates2003,97795.0272008784,74.968
United Arab Emirates2004,97757.8551487404,75.174
United Arab Emirates2005,90894.8988067777,75.376
United Arab Emirates2006,86425.8972155092,75.573
United Arab Emirates2007,76620.3150621597,75.767
United Arab Emirates2008,68798.4182620981,75.957
United Arab Emirates2009,58374.6153336849,76.145
United Arab Emirates2010,54921.7755754851,76.332
United Arab Emirates2011,56123.4798818327,76.521
United Arab Emirates2012,57390.7005212249,76.711
United Arab Emirates2013,59921.7478304421,76.903
United Arab Emirates2014,62378.6100477921,77.095
United Arab Emirates2015,65218.8204340815,77.285
United Arab Emirates2016,66510.9029855157,77.47
United Arab Emirates2017,67183.6053111678,77.647
United Arab Emirates2018,66968.2211775042,77.814
United Arab Emirates2019,67119.153244137,77.972
United Kingdom1990,30464.9885569295,75.689
United Kingdom1991,30035.8935201602,75.903
United Kingdom1992,30074.9200794193,76.111
United Kingdom1993,30749.9247568394,76.311
United Kingdom1994,31851.3770601255,76.504
United Kingdom1995,32571.4677887113,76.694
United Kingdom1996,33298.1281607991,76.886
United Kingdom1997,34864.8968331317,77.086
United Kingdom1998,36052.3952866888,77.298
United Kingdom1999,37116.4394859688,77.522
United Kingdom2000,38280.8002708435,77.761
United Kingdom2001,39174.8900239894,78.011
United Kingdom2002,39859.3138065232,78.268
United Kingdom2003,40992.0720379492,78.529
United Kingdom2004,41691.3885018648,78.79
United Kingdom2005,42629.9482187521,79.052
United Kingdom2006,43457.7017735188,79.316
United Kingdom2007,44138.5205042745,79.584
United Kingdom2008,43670.4145844224,79.85
United Kingdom2009,41558.3008322127,80.11
United Kingdom2010,42089.0136357977,80.352
United Kingdom2011,42294.1204630137,80.564
United Kingdom2012,42601.828409576,80.739
United Kingdom2013,43242.5676679488,80.876
United Kingdom2014,44154.1056092436,80.978
United Kingdom2015,44840.7826443684,81.052
United Kingdom2016,45268.7304537314,81.111
United Kingdom2017,45744.7104907571,81.168
United Kingdom2018,46037.9005384222,81.236
United Kingdom2019,46406.4617483484,81.321
United States1990,40411.1603398638,75.246
United States1991,39831.5856925435,75.4
United States1992,40666.7005788686,75.562
United States1993,41238.7826060853,75.728
United States1994,42377.3555142458,75.896
United States1995,42999.7887136753,76.062
United States1996,44105.8274590707,76.222
United States1997,45516.0023303908,76.376
United States1998,47004.6141333405,76.524
United States1999,48676.6590175622,76.668
United States2000,50124.8911771197,76.812
United States2001,50126.7202222598,76.962
United States2002,50528.7885768372,77.124
United States2003,51529.7264039287,77.299
United States2004,52994.5519602027,77.486
United States2005,54353.0685764315,77.685
United States2006,55368.3597189657,77.892
United States2007,55873.2447409949,78.101
United States2008,55271.6574674784,78.303
United States2009,53399.3656316179,78.49
United States2010,54315.9124805391,78.652
United States2011,54758.8332734292,78.777
United States2012,55581.4138435205,78.862
United States2013,56214.4286771294,78.909
United States2014,57213.2678405623,78.922
United States2015,58540.2960929977,78.91
United States2016,59112.2422096532,78.885
United States2017,60109.6557260477,78.861
United States2018,61585.7560382102,78.851
United States2019,62630.8732765742,78.862
Uruguay1990,11066.1288643155,72.569
Uruguay1991,11377.0311012633,72.757
Uruguay1992,12190.6486907849,72.955
Uruguay1993,12422.958691845,73.166
Uruguay1994,13230.0319439927,73.388
Uruguay1995,12944.9958500073,73.62
Uruguay1996,13569.8090245336,73.854
Uruguay1997,14627.1282919185,74.086
Uruguay1998,15191.0474342926,74.309
Uruguay1999,14820.1233047328,74.523
Uruguay2000,14482.7545481357,74.731
Uruguay2001,13901.9939052282,74.939
Uruguay2002,12824.8732136116,75.152
Uruguay2003,12937.4268650726,75.373
Uruguay2004,13593.7321714866,75.599
Uruguay2005,14606.4661146239,75.826
Uruguay2006,15188.6444438979,76.046
Uruguay2007,16151.3695323714,76.251
Uruguay2008,17266.5304760993,76.437
Uruguay2009,17948.4289523043,76.603
Uruguay2010,19293.7407978576,76.75
Uruguay2011,20231.5731615788,76.882
Uruguay2012,20885.1052447081,77.004
Uruguay2013,21786.2119353806,77.124
Uruguay2014,22419.043746431,77.244
Uruguay2015,22425.8300844671,77.369
Uruguay2016,22724.0221342831,77.498
Uruguay2017,23009.8742286911,77.632
Uruguay2018,23035.0833880454,77.77
Uruguay2019,23032.7340435597,77.911
Uzbekistan1990,3416.72409636232,66.481
Uzbekistan1991,3328.1897822824,66.424
Uzbekistan1992,2886.95148028058,66.368
Uzbekistan1993,2757.17852448315,66.336
Uzbekistan1994,2562.99390478529,66.343
Uzbekistan1995,2494.44571307253,66.396
Uzbekistan1996,2488.79038317283,66.494
Uzbekistan1997,2569.31038126284,66.626
Uzbekistan1998,2637.00499570036,66.782
Uzbekistan1999,2720.90866974844,66.959
Uzbekistan2000,2786.43037415465,67.156
Uzbekistan2001,2865.94029463786,67.374
Uzbekistan2002,2943.57238638311,67.613
Uzbekistan2003,3032.66631847114,67.868
Uzbekistan2004,3221.18933336347,68.135
Uzbekistan2005,3405.21630793091,68.407
Uzbekistan2006,3614.57737070251,68.676
Uzbekistan2007,3901.05877041586,68.939
Uzbekistan2008,4185.55752534968,69.193
Uzbekistan2009,4446.86360649926,69.435
Uzbekistan2010,4651.52296182589,69.672
Uzbekistan2011,4880.8626289269,69.91
Uzbekistan2012,5164.27422197719,70.155
Uzbekistan2013,5469.85595252473,70.41
Uzbekistan2014,5764.49270515263,70.671
Uzbekistan2015,6086.71574219326,70.928
Uzbekistan2016,6346.33477752569,71.171
Uzbekistan2017,6518.8046866066,71.388
Uzbekistan2018,6755.48097366685,71.573
Uzbekistan2019,7014.32469877717,71.725
Vanuatu1990,2855.90068754794,64.721
Vanuatu1991,2864.81888449272,65.047
Vanuatu1992,2854.45601218839,65.349
Vanuatu1993,2793.24090600737,65.633
Vanuatu1994,2965.50403157785,65.903
Vanuatu1995,2923.44045020127,66.162
Vanuatu1996,2929.46146495156,66.414
Vanuatu1997,3017.0525218277,66.66
Vanuatu1998,2999.90692532666,66.899
Vanuatu1999,2955.68988189499,67.134
Vanuatu2000,3068.09586636035,67.363
Vanuatu2001,2897.35919137434,67.583
Vanuatu2002,2679.92036837371,67.793
Vanuatu2003,2724.14443749079,67.99
Vanuatu2004,2761.11598347379,68.176
Vanuatu2005,2835.92704585306,68.35
Vanuatu2006,3002.8590766606,68.515
Vanuatu2007,3017.51646792409,68.672
Vanuatu2008,3112.33321659655,68.824
Vanuatu2009,3129.64502367484,68.974
Vanuatu2010,3088.97887864833,69.123
Vanuatu2011,3101.32879399466,69.272
Vanuatu2012,3046.68582297804,69.421
Vanuatu2013,2975.89800382458,69.57
Vanuatu2014,2984.60512391773,69.719
Vanuatu2015,2915.70045998521,69.869
Vanuatu2016,2973.46761331833,70.021
Vanuatu2017,3081.83519771335,70.172
Vanuatu2018,3093.46154723291,70.323
Vanuatu2019,3117.67883228873,70.474
Vietnam1990,1673.24980607452,70.551
Vietnam1991,1736.01408868985,70.842
Vietnam1992,1847.62049296228,71.124
Vietnam1993,1957.64449745938,71.399
Vietnam1994,2091.59934497827,71.666
Vietnam1995,2252.63385618255,71.923
Vietnam1996,2425.52639307655,72.168
Vietnam1997,2587.05521493235,72.399
Vietnam1998,2701.77050841926,72.617
Vietnam1999,2797.78553636303,72.824
Vietnam2000,2954.98290492635,73.025
Vietnam2001,3105.64348185244,73.228
Vietnam2002,3269.87537495935,73.438
Vietnam2003,3462.88022770535,73.654
Vietnam2004,3689.732511349,73.875
Vietnam2005,3931.76536810297,74.092
Vietnam2006,4167.10764825133,74.295
Vietnam2007,4422.28537294526,74.474
Vietnam2008,4628.02965340351,74.625
Vietnam2009,4830.30506933291,74.745
Vietnam2010,5089.41101647328,74.837
Vietnam2011,5352.02208104119,74.904
Vietnam2012,5574.49370451398,74.958
Vietnam2013,5815.17524348444,75.006
Vietnam2014,6098.53914798804,75.056
Vietnam2015,6438.25985369358,75.11
Vietnam2016,6767.77883209752,75.172
Vietnam2017,7155.4431870997,75.241
Vietnam2018,7585.94315504036,75.317
Vietnam2019,8041.17838409676,75.4
World1990,9649.63338257348,64.18
World1991,9621.06056816427,64.347
World1992,9623.0961900748,64.509
World1993,9631.39960429898,64.676
World1994,9753.31059119983,64.857
World1995,9911.4659841603,65.054
World1996,10139.7601334528,65.269
World1997,10385.4467381116,65.499
World1998,10497.3226824036,65.743
World1999,10720.04842861,66.001
World2000,11079.9092406035,66.276
World2001,11191.4945383286,66.57
World2002,11350.0589861444,66.885
World2003,11627.1462978189,67.22
World2004,12065.9787964529,67.572
World2005,12461.0411344146,67.941
World2006,12941.1872855241,68.327
World2007,13445.2712902526,68.725
World2008,13635.7549664662,69.13
World2009,13381.8072889881,69.535
World2010,13890.5139041105,69.934
World2011,14260.3598272944,70.32
World2012,14539.8976913706,70.69
World2013,14843.5393643164,71.039
World2014,15177.2017010076,71.364
World2015,15509.996466722,71.661
World2016,15829.6785142035,71.928
World2017,16242.8846087117,72.169
World2018,16636.8480109565,72.386
World2019,16915.2878461495,72.584
Zambia1990,2190.18172375977,49.249
Zambia1991,2133.68748961048,48.125
Zambia1992,2045.97349872925,46.987
Zambia1993,2133.26360106255,45.919
Zambia1994,1902.3928675076,44.983
Zambia1995,1908.69879507501,44.242
Zambia1996,1974.61506963396,43.735
Zambia1997,1994.84929469208,43.461
Zambia1998,1933.0037670429,43.413
Zambia1999,1968.2152204027,43.594
Zambia2000,1990.85899129325,44
Zambia2001,2042.53749782828,44.615
Zambia2002,2080.19569038468,45.4
Zambia2003,2168.33319637762,46.322
Zambia2004,2261.76673260384,47.354
Zambia2005,2362.9022262854,48.496
Zambia2006,2483.20796249359,49.757
Zambia2007,2619.72136960841,51.134
